client_id,yearly_income,total_debt,credit_score,num_credit_cards,total_spent,avg_transaction,transaction_count,spending_ratio,debt_ratio
CLTIND00352,345500,0,704,1,3922.23,1961.115,2,0.01135232995658466,0.0
CLTIND00353,406241,130114,638,2,10894.35,2178.87,5,0.02681745564824821,0.3202877109892896
CLTIND00354,832468,184888,620,4,47664.7,3404.621428571428,14,0.057257095768245746,0.222096224719749
CLTIND00355,158681,32622,761,1,9794.15,4897.075,2,0.06172226038404093,0.20558226882865624
CLTIND00356,1452418,435646,561,3,9505.74,2376.435,4,0.0065447687924550645,0.2999453325420093
CLTIND00357,668417,132264,572,2,16251.289999999999,4062.8224999999998,4,0.024313100953446725,0.19787647531406294
CLTIND00358,487460,284426,722,1,6894.87,3447.435,2,0.014144483649940507,0.5834858244779059
CLTIND00359,861529,76048,726,3,15212.03,2535.3383333333336,6,0.01765701444756938,0.08827096940439613
CLTIND00361,335556,34991,724,1,9689.720000000001,4844.860000000001,2,0.02887661075945595,0.10427767645340867
CLTIND00362,464965,322657,798,1,8917.98,2972.66,3,0.019179895260933617,0.6939382534169238
CLTIND00363,1134497,619729,659,3,20172.02,6724.006666666667,3,0.017780584699651034,0.5462588265989244
CLTIND00364,486244,251547,681,3,1513.46,1513.46,1,0.003112552545635525,0.5173266919488981
CLTIND00365,655004,13445,882,4,10119.96,3373.3199999999997,3,0.015450226258160255,0.020526592204017074
CLTIND00366,351026,119909,674,1,16520.61,5506.87,3,0.04706377875143152,0.34159577923002854
CLTIND00367,669622,0,858,5,9373.46,3124.486666666666,3,0.013998136261950771,0.0
CLTIND00369,908617,241685,595,2,8200.75,4100.375,2,0.009025530008793584,0.26599216171390144
CLTIND00370,476151,103949,640,2,8685.93,4342.965,2,0.018241965258919964,0.21831099798173267
CLTIND00371,749872,0,767,3,28983.48,3622.935,8,0.03865123647769219,0.0
CLTIND00372,707062,0,862,4,25467.48,4244.58,6,0.03601873668787178,0.0
CLTIND00373,677602,180721,641,4,36537.35,3653.7349999999997,10,0.05392154981832993,0.2667067098385188
CLTIND00374,974359,407805,748,3,25847.05,5169.41,5,0.02652723482823066,0.41853669951219213
CLTIND00375,969999,0,899,2,11091.8,2772.95,4,0.011434857149337266,0.0
CLTIND00376,463271,160076,804,2,12999.43,3249.8575,4,0.028060098732707206,0.3455342553278751
CLTIND00377,734901,495066,607,2,11821.289999999999,3940.43,3,0.016085554380794148,0.6736499201933321
CLTIND00378,397324,103977,758,2,11968.96,2992.24,4,0.030123929085582545,0.26169322769326797
CLTIND00379,287368,125332,695,1,817.27,817.27,1,0.0028439840204894074,0.4361376353664987
CLTIND00380,425350,0,667,3,25746.43,3218.30375,8,0.0605299870694722,0.0
CLTIND00381,477632,0,754,3,5092.2,1697.3999999999999,3,0.010661345973469114,0.0
CLTIND00383,837824,155228,708,3,4430.25,2215.125,2,0.005287805076006417,0.18527518906118706
CLTIND00384,150000,24943,590,1,4192.14,2096.07,2,0.027947600000000003,0.16628666666666667
CLTIND00385,2549107,596157,551,3,17925.31,2987.5516666666667,6,0.007031995910724815,0.23386895881577352
CLTIND00386,1231189,0,697,4,31528.21,3152.821,10,0.025607936718083087,0.0
CLTIND00388,502836,124125,600,1,8333.71,2777.903333333333,3,0.016573415586791717,0.24684986755124932
CLTIND00390,351114,57581,704,1,9629.08,4814.54,2,0.027424369293164042,0.16399516965999647
CLTIND00391,561257,0,772,1,2633.31,2633.31,1,0.004691807852730567,0.0
CLTIND00392,458614,338573,707,1,7456.91,3728.455,2,0.016259664990602118,0.7382526481965226
CLTIND00393,472503,162484,786,1,7064.05,3532.025,2,0.014950275447986574,0.3438792981208585
CLTIND00394,557512,129951,740,2,6950.18,2316.726666666667,3,0.01246642224741351,0.23309094692132187
CLTIND00395,227350,61105,664,1,2068.61,1034.305,2,0.009098790411260172,0.26877061798988344
CLTIND00396,512013,0,735,1,5512.139999999999,2756.0699999999997,2,0.010765625091550409,0.0
CLTIND00397,551519,0,900,1,9313.64,3104.5466666666666,3,0.016887251391157872,0.0
CLTIND00398,540188,0,799,2,7250.37,1450.074,5,0.013421938288151532,0.0
CLTIND00399,439268,0,726,1,7003.48,3501.74,2,0.015943524226668,0.0
CLTIND00400,989622,594049,636,3,4739.58,2369.79,2,0.00478928318085087,0.6002786922683611
CLTIND00401,404405,21548,666,2,2093.91,2093.91,1,0.005177754973355917,0.05328321855565584
CLTIND00402,573068,94958,605,3,3451.97,1725.985,2,0.0060236656033838916,0.16570110353396106
CLTIND00403,1088969,0,857,3,22035.379999999997,2203.5379999999996,10,0.020235084745295777,0.0
CLTIND00405,568662,0,618,3,5333.11,1333.2775,4,0.009378347770731998,0.0
CLTIND00406,471905,167729,667,3,15843.44,3960.86,4,0.03357336752100529,0.3554295885824477
CLTIND00407,1050509,199480,799,3,19194.440000000002,2742.0628571428574,7,0.018271561690570953,0.18988890147538004
CLTIND00408,428364,0,684,2,526.65,526.65,1,0.00122944505140488,0.0
CLTIND00411,298548,99509,733,2,15821.79,2636.965,6,0.05299579967040476,0.33330988651741095
CLTIND00412,751621,0,684,3,13576.04,4525.346666666667,3,0.018062347912046098,0.0
CLTIND00413,416467,0,672,1,3029.2299999999996,1514.6149999999998,2,0.007273637527102987,0.0
CLTIND00414,725535,35317,751,2,16707.9,4176.975,4,0.023028385949678515,0.04867718304423632
CLTIND00415,150000,60885,581,1,18030.0,6010.0,3,0.1202,0.4059
CLTIND00416,501564,248128,618,2,13145.25,3286.3125,4,0.026208519750221308,0.4947085516504374
CLTIND00417,379496,46333,696,1,9175.09,3058.3633333333332,3,0.02417704007420368,0.12209087842823113
CLTIND00418,264186,0,779,2,9472.67,3157.556666666667,3,0.0358560635309971,0.0
CLTIND00419,358764,131219,642,1,2233.6,2233.6,1,0.006225819758950173,0.36575297409996543
CLTIND00420,354386,106744,729,1,14945.960000000001,3736.4900000000002,4,0.04217423938868917,0.3012082870090805
CLTIND00421,485810,228323,757,2,19927.329999999998,3321.2216666666664,6,0.04101877277124801,0.46998415018217
CLTIND00423,604482,172294,900,3,4429.47,2214.735,2,0.007327711991424062,0.28502751115831404
CLTIND00424,1134942,137315,819,3,1912.56,1912.56,1,0.0016851610038222217,0.12098856153001651
CLTIND00425,591798,319963,677,2,5072.75,1690.9166666666667,3,0.008571759282728228,0.5406625233610117
CLTIND00426,812407,429794,642,4,36818.18,3347.1072727272726,11,0.045319870459018696,0.5290377852480346
CLTIND00427,964245,545753,608,3,20476.22,5119.055,4,0.021235495128312826,0.5659899714284232
CLTIND00428,1049954,234361,826,4,35688.11,4461.01375,8,0.03399016528343147,0.22321073113679266
CLTIND00429,1535623,466723,700,5,18277.97,2284.74625,8,0.011902641468641718,0.30393071737008365
CLTIND00430,370587,14538,600,1,2083.9900000000002,1041.9950000000001,2,0.005623483824311161,0.03922965457503906
CLTIND00431,324900,62679,560,1,1400.81,1400.81,1,0.004311511234225915,0.19291782086795936
CLTIND00432,800061,85387,716,3,3028.76,3028.76,1,0.003785661343322572,0.10672561217207188
CLTIND00434,796330,0,647,3,5830.32,1943.4399999999998,3,0.007321487323094697,0.0
CLTIND00435,1553363,578640,554,2,6677.95,3338.975,2,0.004299027336173193,0.37250790703782694
CLTIND00436,503423,0,563,1,7937.6,7937.6,1,0.015767257356139867,0.0
CLTIND00437,645679,224716,617,2,697.36,697.36,1,0.0010800413208420902,0.34803052290689335
CLTIND00438,277654,102557,647,2,9494.33,3164.7766666666666,3,0.03419482521411541,0.36936979117894936
CLTIND00439,1800466,546965,739,2,11819.310000000001,3939.7700000000004,3,0.006564583835518139,0.3037907963827143
CLTIND00440,408577,77212,687,2,8771.619999999999,2923.873333333333,3,0.021468707244901204,0.18897784260983855
CLTIND00441,415581,44877,792,1,2110.72,2110.72,1,0.005078961742716823,0.10798616876132451
CLTIND00442,406083,0,768,3,14209.24,2841.848,5,0.03499097475146706,0.0
CLTIND00443,339567,0,761,2,2293.27,1146.635,2,0.0067535125615857845,0.0
CLTIND00444,322772,119488,754,1,8594.41,2864.8033333333333,3,0.026626875937194056,0.3701932013929337
CLTIND00445,365178,177723,551,2,3827.8500000000004,1275.95,3,0.010482148431723709,0.4866749913740696
CLTIND00446,220331,36576,657,1,2289.34,2289.34,1,0.010390457992747276,0.1660047837117791
CLTIND00447,312129,107085,871,3,24570.31,3510.0442857142857,7,0.07871844653973198,0.3430793037494113
CLTIND00448,1609994,0,568,3,3796.4,759.28,5,0.002358021210016932,0.0
CLTIND00449,777436,0,696,4,15283.86,3056.772,5,0.019659316008005804,0.0
CLTIND00450,871443,0,758,3,10586.61,2646.6525,4,0.012148367707354354,0.0
CLTIND00452,1502805,325343,634,5,35143.16,3514.3160000000003,10,0.023385043302357925,0.21649049610561583
CLTIND00455,308701,15351,668,3,18521.96,6173.986666666667,3,0.05999967606194991,0.049727730068901625
CLTIND00456,377198,0,737,1,4018.71,4018.71,1,0.010654112694128814,0.0
CLTIND00457,417492,20854,668,1,8434.18,2811.3933333333334,3,0.020202015847010243,0.04995065773715424
CLTIND00458,382383,244798,780,1,6045.960000000001,3022.9800000000005,2,0.015811267760334535,0.6401905942471292
CLTIND00459,570318,0,641,2,4996.639999999999,2498.3199999999997,2,0.008761147289757644,0.0
CLTIND00460,510702,0,678,2,18569.2,2652.7428571428572,7,0.036360147404944566,0.0
CLTIND00461,324053,24637,591,3,38224.58,4247.175555555556,9,0.11795780319885946,0.07602768682900636
CLTIND00462,150000,0,696,1,3614.96,1807.48,2,0.024099733333333335,0.0
CLTIND00463,275582,18032,698,3,21072.95,2634.11875,8,0.07646707694987336,0.06543243027483653
CLTIND00464,359626,106413,780,2,7128.8,2376.266666666667,3,0.019822815925433647,0.2958990729257618
CLTIND00466,253866,105163,709,2,7527.5199999999995,3763.7599999999998,2,0.029651548454696572,0.41424609833534226
CLTIND00467,372458,61427,707,1,13450.99,4483.663333333333,3,0.03611411219520053,0.16492329336462097
CLTIND00468,253665,40082,550,3,19513.08,6504.360000000001,3,0.07692460528649991,0.1580115506672186
CLTIND00469,463644,0,662,2,10616.42,2123.284,5,0.02289778364434782,0.0
CLTIND00470,262632,0,659,2,27598.68,4599.78,6,0.10508498583569405,0.0
CLTIND00473,456007,165147,688,2,8261.57,2065.3925,4,0.018117199955263844,0.3621589142271939
CLTIND00475,861503,0,567,2,5136.71,1712.2366666666667,3,0.005962498099252121,0.0
CLTIND00476,637860,141527,752,2,8981.89,4490.945,2,0.014081287429843539,0.22187784153262471
CLTIND00477,479478,275451,714,1,19080.29,6360.096666666667,3,0.039793880011178825,0.5744809980854179
CLTIND00478,309859,0,661,1,4403.65,2201.825,2,0.01421178665134787,0.0
CLTIND00479,628239,40527,714,3,13849.11,2769.822,5,0.02204433344634765,0.06450888913295737
CLTIND00480,756747,0,717,3,9662.84,2415.71,4,0.01276891748497186,0.0
CLTIND00481,544692,42182,724,3,5195.61,1731.87,3,0.009538619990747064,0.07744193048548538
CLTIND00483,658781,284533,733,5,45066.38,2816.64875,16,0.06840874281437989,0.4319083276536512
CLTIND00484,865037,202397,780,5,35642.13,2970.1775,12,0.0412030121254929,0.2339749629206612
CLTIND00485,541719,69480,628,2,33044.71,5507.451666666667,6,0.060999724949651016,0.12825837749829708
CLTIND00486,749950,0,624,2,5292.97,1764.3233333333335,3,0.007057763850923395,0.0
CLTIND00487,309990,141387,602,1,8021.86,2005.465,4,0.02587780250975838,0.45610180973579795
CLTIND00488,379771,58296,705,3,35177.82,3517.782,10,0.0926290317059491,0.15350303209039132
CLTIND00489,616604,116883,726,5,8835.19,2208.7975,4,0.014328791250137852,0.18955926331973194
CLTIND00490,613922,425855,700,5,33725.43,3372.543,10,0.054934389059196446,0.6936630386270568
CLTIND00491,678019,0,798,5,22787.079999999998,2848.3849999999998,8,0.03360832071077654,0.0
CLTIND00493,212645,0,738,1,11382.539999999999,2276.508,5,0.05352836887770697,0.0
CLTIND00495,573841,290732,660,1,12617.59,4205.863333333334,3,0.021987954851605235,0.50664208378279
CLTIND00496,323756,78073,738,1,8285.17,2761.7233333333334,3,0.025590784417894957,0.24114765440640482
CLTIND00497,3000000,0,746,2,6122.21,2040.7366666666667,3,0.0020407366666666668,0.0
CLTIND00498,681325,396535,636,4,17858.31,2551.187142857143,7,0.02621114739661689,0.5820056507540454
CLTIND00499,477044,221487,651,2,12114.130000000001,4038.0433333333335,3,0.025394156513864553,0.4642905056975876
CLTIND00500,366987,135011,782,2,8944.18,1490.6966666666667,6,0.024371925981029302,0.3678904157367972
CLTIND00502,509124,0,692,1,11815.810000000001,5907.905000000001,2,0.023208118258027516,0.0
CLTIND00503,534749,0,661,1,5073.27,5073.27,1,0.009487198667038182,0.0
CLTIND00505,424417,0,679,2,8435.43,4217.715,2,0.0198753348711291,0.0
CLTIND00506,1120106,489116,694,3,3416.66,3416.66,1,0.0030503005965506836,0.4366693866473352
CLTIND00507,1147466,0,734,2,2708.8399999999997,1354.4199999999998,2,0.002360714827280285,0.0
CLTIND00508,581626,0,686,1,9249.32,4624.66,2,0.01590252155165003,0.0
CLTIND00510,690703,0,638,4,9759.95,1951.9900000000002,5,0.01413045838804812,0.0
CLTIND00511,1270515,441243,609,3,197.57,197.57,1,0.00015550387047771967,0.34729460100825255
CLTIND00512,1137373,162594,623,3,24731.260000000002,3091.4075000000003,8,0.02174419473646728,0.1429557409926207
CLTIND00513,776863,529730,675,2,10271.2,3423.7333333333336,3,0.013221378801667735,0.6818834208863082
CLTIND00514,1173871,481987,841,3,3301.5099999999998,1650.7549999999999,2,0.0028124981365073333,0.4105962239462428
CLTIND00515,516275,75766,662,3,32401.22,4050.1525,8,0.06275961454651106,0.14675512081739384
CLTIND00517,332335,0,673,2,6231.87,3115.935,2,0.01875177155580965,0.0
CLTIND00520,351059,0,719,1,5767.07,2883.535,2,0.016427637519619207,0.0
CLTIND00521,298193,106627,580,2,13323.97,1903.4242857142856,7,0.04468237014282696,0.3575771396377514
CLTIND00522,530119,68825,627,1,6819.18,6819.18,1,0.012863489141117372,0.12982934020474649
CLTIND00523,436422,98007,707,1,18754.21,18754.21,1,0.04297265032468574,0.2245693388509287
CLTIND00524,738113,0,738,4,46274.04,3559.5415384615385,13,0.06269235198404581,0.0
CLTIND00525,380944,93749,689,1,4037.93,4037.93,1,0.010599799445587803,0.24609653912386073
CLTIND00526,1402024,180161,758,4,7361.92,2453.9733333333334,3,0.0052509229513902755,0.1285006533411696
CLTIND00528,1060875,144588,728,3,20657.969999999998,2582.2462499999997,8,0.01947257688229056,0.13629126899964653
CLTIND00529,315986,0,740,1,1069.65,1069.65,1,0.0033851183280271912,0.0
CLTIND00532,429166,0,775,2,8056.11,2685.37,3,0.018771547606287544,0.0
CLTIND00533,256940,0,629,3,26872.07,4478.678333333333,6,0.10458500038919592,0.0
CLTIND00534,182323,76863,867,1,1737.86,1737.86,1,0.009531765054326662,0.4215759942519594
CLTIND00535,497498,168261,724,3,18238.36,3039.726666666667,6,0.03666016747806022,0.338214424982613
CLTIND00536,897946,0,715,5,36167.89,4018.6544444444444,9,0.04027846886115646,0.0
CLTIND00537,710224,148337,675,3,31690.47,2640.8725,12,0.04462038737074501,0.20885945842438441
CLTIND00538,517305,130597,753,1,5171.2699999999995,1723.7566666666664,3,0.009996559089898608,0.25245648118614744
CLTIND00539,666418,0,687,3,2765.71,1382.855,2,0.00415011299214607,0.0
CLTIND00540,491902,127328,659,1,4632.53,2316.265,2,0.009417587242987423,0.2588483071831381
CLTIND00541,212040,82347,790,1,1558.96,779.48,2,0.007352197698547444,0.38835597057159027
CLTIND00544,454054,156432,618,3,10056.79,3352.263333333334,3,0.022148885374867307,0.3445228981574879
CLTIND00545,833137,0,741,3,28983.19,3622.89875,8,0.034788024058468175,0.0
CLTIND00546,787600,0,766,2,12401.380000000001,3100.3450000000003,4,0.01574578466226511,0.0
CLTIND00547,718875,239920,815,4,53274.270000000004,3805.3050000000003,14,0.07410783515910277,0.3337436967483916
CLTIND00548,422605,0,645,1,3647.8,1823.9,2,0.008631700997385265,0.0
CLTIND00550,640245,204476,660,3,22611.52,2826.44,8,0.035316980218510104,0.3193714906012542
CLTIND00551,685199,196570,636,3,4466.71,1488.9033333333334,3,0.006518850728036672,0.2868801618216022
CLTIND00553,303083,0,762,1,6568.47,3284.235,2,0.021672182207514115,0.0
CLTIND00554,330291,0,900,2,7851.03,3925.515,2,0.023770039147297382,0.0
CLTIND00555,536796,202427,639,1,6287.389999999999,3143.6949999999997,2,0.01171281082571405,0.37710228839261095
CLTIND00557,488690,0,701,2,15456.18,5152.06,3,0.03162778039247785,0.0
CLTIND00558,440666,197665,694,2,6194.16,2064.72,3,0.014056360145779342,0.4485596801205448
CLTIND00559,454464,0,642,1,3298.29,3298.29,1,0.0072575385509083224,0.0
CLTIND00560,325308,99440,702,2,11986.47,2397.294,5,0.03684652698365856,0.30567954061996633
CLTIND00561,340773,0,731,1,8438.26,4219.13,2,0.024762114369389594,0.0
CLTIND00562,261504,83004,703,2,10388.189999999999,2597.0474999999997,4,0.039724784324522755,0.3174100587371512
CLTIND00563,628068,161490,752,4,7543.79,1508.758,5,0.012011103893209016,0.2571218403102849
CLTIND00564,704346,0,713,3,3503.41,1167.8033333333333,3,0.004973990056023602,0.0
CLTIND00565,314894,88540,730,1,2754.99,1377.495,2,0.008748944089122053,0.2811739823559674
CLTIND00566,1245126,0,576,4,37585.99,3132.165833333333,12,0.030186495182013707,0.0
CLTIND00567,413992,130733,605,1,1748.99,874.495,2,0.004224695163191559,0.3157862953873505
CLTIND00568,1252278,0,693,4,19893.32,3315.5533333333333,6,0.015885705889586817,0.0
CLTIND00569,340131,51519,621,2,18167.559999999998,6055.853333333333,3,0.053413420123423025,0.15146811081612674
CLTIND00571,636463,0,693,4,41657.72,3204.44,13,0.06545191158009185,0.0
CLTIND00572,580410,0,684,3,12347.5,3086.875,4,0.021273754759566513,0.0
CLTIND00573,510425,0,791,2,8188.71,1637.742,5,0.016042925013469166,0.0
CLTIND00574,340110,0,727,3,3440.46,1720.23,2,0.010115727264708477,0.0
CLTIND00575,489735,37570,624,1,9563.880000000001,3187.9600000000005,3,0.019528683880057584,0.07671495808957905
CLTIND00576,367915,165788,618,1,962.03,962.03,1,0.0026148159221559327,0.45061495182311134
CLTIND00577,417047,77059,758,1,10157.71,5078.855,2,0.024356271595287818,0.18477293926104252
CLTIND00578,828476,334574,688,4,25021.58,3574.511428571429,7,0.030201937050681013,0.4038427184372269
CLTIND00579,558435,0,816,2,17259.82,2465.6885714285713,7,0.030907482518108643,0.0
CLTIND00580,720957,0,788,3,9069.67,4534.835,2,0.012580042915180795,0.0
CLTIND00581,435061,136786,651,1,6479.469999999999,2159.8233333333333,3,0.014893244855319138,0.31440648552731687
CLTIND00582,407238,0,835,1,16921.97,3384.3940000000002,5,0.0415530230479474,0.0
CLTIND00583,250265,0,841,3,5436.28,2718.14,2,0.021722094579745468,0.0
CLTIND00586,350891,137936,629,3,26216.18,2912.908888888889,9,0.074713173036641,0.3931021314311282
CLTIND00589,425558,107006,615,1,3868.85,3868.85,1,0.009091240206975312,0.25144868619553623
CLTIND00590,615979,0,792,3,27722.120000000003,3465.2650000000003,8,0.045004975818980844,0.0
CLTIND00591,150000,53286,584,1,10015.27,2503.8175,4,0.06676846666666666,0.35524
CLTIND00592,483236,159755,688,3,29319.5,3664.9375,8,0.060673252820568006,0.330594161031049
CLTIND00595,446888,163379,679,1,9968.720000000001,3322.906666666667,3,0.022306976244607153,0.36559272121873937
CLTIND00596,1075312,462809,728,4,25574.53,4262.421666666666,6,0.02378335776035234,0.430395085333373
CLTIND00597,624738,251242,687,4,47787.62,2986.72625,16,0.0764922575543668,0.4021557837045289
CLTIND00598,505499,197379,653,1,2798.22,2798.22,1,0.0055355599120868685,0.39046368044249347
CLTIND00599,494175,242359,667,2,3368.23,3368.23,1,0.00681586482521374,0.490431527292963
CLTIND00600,325848,0,841,1,2186.26,2186.26,1,0.006709447349684516,0.0
CLTIND00601,360762,0,648,1,9001.119999999999,4500.5599999999995,2,0.0249502996435323,0.0
CLTIND00602,646151,223606,475,1,4886.67,4886.67,1,0.0075627368834838915,0.34605842906688994
CLTIND00603,217760,39387,635,1,2622.55,1311.275,2,0.012043304555473916,0.18087343864805291
CLTIND00604,713684,0,623,4,40817.05,3401.4208333333336,12,0.05719204858172525,0.0
CLTIND00605,396036,0,797,1,12418.06,4139.3533333333335,3,0.03135588683857023,0.0
CLTIND00606,820523,286484,664,4,31768.899999999998,3176.89,10,0.03871786653146834,0.34914804338208677
CLTIND00607,890038,285834,748,3,24427.18,2714.1311111111113,9,0.02744509784975473,0.32114808581206644
CLTIND00608,183233,89222,664,1,3009.9,3009.9,1,0.016426626208161193,0.48693193911577065
